id,difficulty,width,height,mines,status,touches,guesses,revealed_count,total_safe_cells,score,method,guess
32,beginner,9,9,10,won,20,1,71,71,20,subset,random
33,beginner,9,9,10,won,4,0,71,71,4,subset,random
34,beginner,9,9,10,won,25,1,71,71,25,subset,random
35,beginner,9,9,10,lost,14,1,71,71,15,subset,random
36,beginner,9,9,10,won,12,0,71,71,12,subset,random
37,beginner,9,9,10,won,14,0,71,71,14,subset,random
38,beginner,9,9,10,won,12,0,71,71,12,subset,random
39,beginner,9,9,10,won,27,0,71,71,27,subset,random
40,beginner,9,9,10,won,16,0,71,71,16,subset,random
41,beginner,9,9,10,won,20,0,71,71,20,subset,random
42,beginner,9,9,10,won,23,0,71,71,23,subset,random
43,beginner,9,9,10,won,22,0,71,71,22,subset,random
44,beginner,9,9,10,won,11,0,71,71,11,subset,random
45,beginner,9,9,10,won,10,0,71,71,10,subset,random
46,beginner,9,9,10,won,23,0,71,71,23,subset,random
47,beginner,9,9,10,won,20,0,71,71,20,subset,random
48,beginner,9,9,10,won,21,0,71,71,21,subset,random
49,beginner,9,9,10,won,15,0,71,71,15,subset,random
50,beginner,9,9,10,won,22,0,71,71,22,subset,random
51,beginner,9,9,10,won,20,1,71,71,20,subset,random
52,beginner,9,9,10,won,17,0,71,71,17,subset,random
53,beginner,9,9,10,won,21,0,71,71,21,subset,random
54,beginner,9,9,10,won,13,0,71,71,13,subset,random
55,beginner,9,9,10,won,7,0,71,71,7,subset,random
56,beginner,9,9,10,won,19,0,71,71,19,subset,random
57,beginner,9,9,10,won,17,0,71,71,17,subset,random
58,beginner,9,9,10,lost,21,1,70,71,23,subset,random
59,beginner,9,9,10,won,12,2,71,71,12,subset,random
60,beginner,9,9,10,won,18,0,71,71,18,subset,random
61,beginner,9,9,10,lost,4,1,68,71,8,subset,random
62,beginner,9,9,10,won,29,0,71,71,29,subset,random
63,beginner,9,9,10,won,18,0,71,71,18,subset,random
64,beginner,9,9,10,won,17,0,71,71,17,subset,random
65,beginner,9,9,10,won,17,0,71,71,17,subset,random
66,beginner,9,9,10,won,13,0,71,71,13,subset,random
67,beginner,9,9,10,won,21,1,71,71,21,subset,random
68,beginner,9,9,10,won,21,0,71,71,21,subset,random
69,beginner,9,9,10,won,23,0,71,71,23,subset,random
70,beginner,9,9,10,won,24,0,71,71,24,subset,random
71,beginner,9,9,10,won,16,0,71,71,16,subset,random
72,beginner,9,9,10,won,18,0,71,71,18,subset,random
73,beginner,9,9,10,won,10,0,71,71,10,subset,random
74,beginner,9,9,10,won,14,0,71,71,14,subset,random
75,beginner,9,9,10,won,16,0,71,71,16,subset,random
76,beginner,9,9,10,won,8,0,71,71,8,subset,random
77,beginner,9,9,10,won,14,0,71,71,14,subset,random
78,beginner,9,9,10,won,9,0,71,71,9,subset,random
79,beginner,9,9,10,won,9,0,71,71,9,subset,random
80,beginner,9,9,10,won,16,0,71,71,16,subset,random
81,beginner,9,9,10,won,14,0,71,71,14,subset,random
82,beginner,9,9,10,won,10,0,71,71,10,subset,random
83,beginner,9,9,10,won,9,0,71,71,9,subset,random
84,beginner,9,9,10,won,13,0,71,71,13,subset,random
85,beginner,9,9,10,won,17,0,71,71,17,subset,random
86,beginner,9,9,10,won,15,0,71,71,15,subset,random
87,beginner,9,9,10,won,7,1,71,71,7,subset,random
88,beginner,9,9,10,won,16,0,71,71,16,subset,random
89,beginner,9,9,10,won,27,0,71,71,27,subset,random
90,beginner,9,9,10,won,8,0,71,71,8,subset,random
91,beginner,9,9,10,won,21,0,71,71,21,subset,random
92,beginner,9,9,10,won,15,0,71,71,15,subset,random
93,beginner,9,9,10,won,21,0,71,71,21,subset,random
94,beginner,9,9,10,won,19,1,71,71,19,subset,random
95,beginner,9,9,10,won,9,0,71,71,9,subset,random
96,beginner,9,9,10,won,22,0,71,71,22,subset,random
97,beginner,9,9,10,won,20,0,71,71,20,subset,random
98,beginner,9,9,10,won,12,0,71,71,12,subset,random
99,beginner,9,9,10,won,25,0,71,71,25,subset,random
100,beginner,9,9,10,won,14,0,71,71,14,subset,random
101,beginner,9,9,10,won,28,0,71,71,28,subset,random
102,beginner,9,9,10,won,19,0,71,71,19,subset,random
103,beginner,9,9,10,won,28,0,71,71,28,subset,random
104,beginner,9,9,10,won,25,0,71,71,25,subset,random
105,beginner,9,9,10,won,17,0,71,71,17,subset,random
106,beginner,9,9,10,won,16,0,71,71,16,subset,random
107,beginner,9,9,10,won,16,0,71,71,16,subset,random
108,beginner,9,9,10,won,18,0,71,71,18,subset,random
109,beginner,9,9,10,won,18,0,71,71,18,subset,random
110,beginner,9,9,10,won,10,0,71,71,10,subset,random
111,beginner,9,9,10,won,25,0,71,71,25,subset,random
112,beginner,9,9,10,won,25,0,71,71,25,subset,random
113,beginner,9,9,10,won,18,1,71,71,18,subset,random
114,beginner,9,9,10,won,18,0,71,71,18,subset,random
115,beginner,9,9,10,won,19,0,71,71,19,subset,random
116,beginner,9,9,10,won,17,0,71,71,17,subset,random
117,beginner,9,9,10,won,12,0,71,71,12,subset,random
118,beginner,9,9,10,won,18,0,71,71,18,subset,random
119,beginner,9,9,10,won,27,1,71,71,27,subset,random
120,beginner,9,9,10,won,20,0,71,71,20,subset,random
121,beginner,9,9,10,won,16,0,71,71,16,subset,random
122,beginner,9,9,10,won,16,0,71,71,16,subset,random
123,beginner,9,9,10,won,15,0,71,71,15,subset,random
124,beginner,9,9,10,won,18,1,71,71,18,subset,random
125,beginner,9,9,10,won,22,0,71,71,22,subset,random
126,beginner,9,9,10,won,25,0,71,71,25,subset,random
127,beginner,9,9,10,won,32,1,71,71,32,subset,random
128,beginner,9,9,10,won,24,0,71,71,24,subset,random
129,beginner,9,9,10,won,24,2,71,71,24,subset,random
130,beginner,9,9,10,won,21,0,71,71,21,subset,random
131,beginner,9,9,10,won,13,0,71,71,13,subset,random
132,beginner,9,9,10,won,21,0,71,71,21,subset,random
133,beginner,9,9,10,won,13,0,71,71,13,subset,random
134,beginner,9,9,10,won,20,0,71,71,20,subset,random
135,beginner,9,9,10,won,9,0,71,71,9,subset,random
136,beginner,9,9,10,won,14,0,71,71,14,subset,random
137,beginner,9,9,10,won,18,0,71,71,18,subset,random
138,beginner,9,9,10,won,24,0,71,71,24,subset,random
139,beginner,9,9,10,won,24,0,71,71,24,subset,random
140,beginner,9,9,10,won,17,0,71,71,17,subset,random
141,beginner,9,9,10,won,32,0,71,71,32,subset,random
142,beginner,9,9,10,won,19,0,71,71,19,subset,random
143,beginner,9,9,10,won,25,0,71,71,25,subset,random
144,beginner,9,9,10,won,18,0,71,71,18,subset,random
145,beginner,9,9,10,won,24,0,71,71,24,subset,random
146,beginner,9,9,10,won,10,0,71,71,10,subset,random
147,beginner,9,9,10,won,17,0,71,71,17,subset,random
148,beginner,9,9,10,won,23,1,71,71,23,subset,random
149,beginner,9,9,10,won,7,0,71,71,7,subset,random
150,beginner,9,9,10,won,15,0,71,71,15,subset,random
151,beginner,9,9,10,won,14,0,71,71,14,subset,random
152,beginner,9,9,10,lost,4,3,18,71,58,subset,random
153,beginner,9,9,10,won,19,0,71,71,19,subset,random
154,beginner,9,9,10,won,13,1,71,71,13,subset,random
155,beginner,9,9,10,won,21,0,71,71,21,subset,random
156,beginner,9,9,10,won,9,0,71,71,9,subset,random
157,beginner,9,9,10,won,24,1,71,71,24,subset,random
158,beginner,9,9,10,lost,16,1,63,71,25,subset,random
159,beginner,9,9,10,won,16,0,71,71,16,subset,random
160,beginner,9,9,10,won,28,1,71,71,28,subset,random
161,beginner,9,9,10,won,25,0,71,71,25,subset,random
162,beginner,9,9,10,won,14,0,71,71,14,subset,random
163,beginner,9,9,10,won,23,0,71,71,23,subset,random
164,beginner,9,9,10,won,14,0,71,71,14,subset,random
165,beginner,9,9,10,won,16,0,71,71,16,subset,random
166,beginner,9,9,10,won,16,0,71,71,16,subset,random
167,beginner,9,9,10,won,17,0,71,71,17,subset,random
168,beginner,9,9,10,won,16,0,71,71,16,subset,random
169,beginner,9,9,10,won,29,0,71,71,29,subset,random
170,beginner,9,9,10,won,20,0,71,71,20,subset,random
171,beginner,9,9,10,won,20,0,71,71,20,subset,random
172,beginner,9,9,10,won,25,0,71,71,25,subset,random
173,beginner,9,9,10,won,15,0,71,71,15,subset,random
174,beginner,9,9,10,won,21,0,71,71,21,subset,random
175,beginner,9,9,10,won,16,0,71,71,16,subset,random
176,beginner,9,9,10,won,18,0,71,71,18,subset,random
177,beginner,9,9,10,won,20,0,71,71,20,subset,random
178,beginner,9,9,10,won,27,0,71,71,27,subset,random
179,beginner,9,9,10,won,21,0,71,71,21,subset,random
180,beginner,9,9,10,won,13,1,71,71,13,subset,random
181,beginner,9,9,10,won,14,0,71,71,14,subset,random
182,beginner,9,9,10,won,18,0,71,71,18,subset,random
183,beginner,9,9,10,won,22,0,71,71,22,subset,random
184,beginner,9,9,10,won,21,1,71,71,21,subset,random
185,beginner,9,9,10,won,15,0,71,71,15,subset,random
186,beginner,9,9,10,won,12,0,71,71,12,subset,random
187,beginner,9,9,10,won,15,0,71,71,15,subset,random
188,beginner,9,9,10,won,21,0,71,71,21,subset,random
189,beginner,9,9,10,won,18,0,71,71,18,subset,random
190,beginner,9,9,10,won,9,0,71,71,9,subset,random
191,beginner,9,9,10,won,12,0,71,71,12,subset,random
192,beginner,9,9,10,won,18,2,71,71,18,subset,random
193,beginner,9,9,10,won,21,0,71,71,21,subset,random
194,beginner,9,9,10,won,16,0,71,71,16,subset,random
195,beginner,9,9,10,won,12,0,71,71,12,subset,random
196,beginner,9,9,10,won,16,0,71,71,16,subset,random
197,beginner,9,9,10,won,26,0,71,71,26,subset,random
198,beginner,9,9,10,won,26,0,71,71,26,subset,random
199,beginner,9,9,10,won,11,0,71,71,11,subset,random
200,beginner,9,9,10,won,16,0,71,71,16,subset,random
201,beginner,9,9,10,won,22,1,71,71,22,subset,random
202,beginner,9,9,10,won,20,0,71,71,20,subset,random
203,beginner,9,9,10,won,18,0,71,71,18,subset,random
204,beginner,9,9,10,won,23,0,71,71,23,subset,random
205,beginner,9,9,10,won,23,0,71,71,23,subset,random
206,beginner,9,9,10,won,13,0,71,71,13,subset,random
207,beginner,9,9,10,won,19,0,71,71,19,subset,random
208,beginner,9,9,10,won,17,0,71,71,17,subset,random
209,beginner,9,9,10,won,14,0,71,71,14,subset,random
210,beginner,9,9,10,won,13,0,71,71,13,subset,random
211,beginner,9,9,10,won,14,0,71,71,14,subset,random
212,beginner,9,9,10,won,12,0,71,71,12,subset,random
213,beginner,9,9,10,won,21,0,71,71,21,subset,random
214,beginner,9,9,10,won,21,0,71,71,21,subset,random
215,beginner,9,9,10,won,16,1,71,71,16,subset,random
216,beginner,9,9,10,won,9,1,71,71,9,subset,random
217,beginner,9,9,10,won,22,1,71,71,22,subset,random
218,beginner,9,9,10,won,26,1,71,71,26,subset,random
219,beginner,9,9,10,won,13,0,71,71,13,subset,random
220,beginner,9,9,10,won,14,1,71,71,14,subset,random
221,beginner,9,9,10,won,20,0,71,71,20,subset,random
222,beginner,9,9,10,won,16,0,71,71,16,subset,random
223,beginner,9,9,10,lost,5,1,39,71,38,subset,random
224,beginner,9,9,10,won,19,0,71,71,19,subset,random
225,beginner,9,9,10,won,11,0,71,71,11,subset,random
226,beginner,9,9,10,won,24,0,71,71,24,subset,random
227,beginner,9,9,10,won,22,0,71,71,22,subset,random
228,beginner,9,9,10,won,15,0,71,71,15,subset,random
229,beginner,9,9,10,won,28,0,71,71,28,subset,random
230,beginner,9,9,10,won,28,0,71,71,28,subset,random
231,beginner,9,9,10,won,17,0,71,71,17,subset,random
232,beginner,9,9,10,won,19,0,71,71,19,subset,random
233,beginner,9,9,10,won,19,0,71,71,19,subset,random
234,beginner,9,9,10,won,18,0,71,71,18,subset,random
235,beginner,9,9,10,won,16,0,71,71,16,subset,random
236,beginner,9,9,10,won,15,0,71,71,15,subset,random
237,beginner,9,9,10,lost,15,1,71,71,16,subset,random
238,beginner,9,9,10,won,14,0,71,71,14,subset,random
239,beginner,9,9,10,won,15,0,71,71,15,subset,random
240,beginner,9,9,10,won,20,0,71,71,20,subset,random
241,beginner,9,9,10,won,15,1,71,71,15,subset,random
242,beginner,9,9,10,won,22,0,71,71,22,subset,random
243,beginner,9,9,10,won,17,0,71,71,17,subset,random
244,beginner,9,9,10,won,19,0,71,71,19,subset,random
245,beginner,9,9,10,won,21,0,71,71,21,subset,random
246,beginner,9,9,10,won,20,0,71,71,20,subset,random
247,beginner,9,9,10,won,20,0,71,71,20,subset,random
248,beginner,9,9,10,won,12,0,71,71,12,subset,random
249,beginner,9,9,10,won,14,0,71,71,14,subset,random
250,beginner,9,9,10,won,28,0,71,71,28,subset,random
251,beginner,9,9,10,won,13,0,71,71,13,subset,random
252,beginner,9,9,10,won,12,0,71,71,12,subset,random
253,beginner,9,9,10,won,14,0,71,71,14,subset,random
254,beginner,9,9,10,won,22,0,71,71,22,subset,random
255,beginner,9,9,10,won,24,0,71,71,24,subset,random
256,beginner,9,9,10,won,14,0,71,71,14,subset,random
257,beginner,9,9,10,won,9,0,71,71,9,subset,random
258,beginner,9,9,10,won,14,0,71,71,14,subset,random
259,beginner,9,9,10,won,32,1,71,71,32,subset,random
260,beginner,9,9,10,won,13,0,71,71,13,subset,random
261,beginner,9,9,10,won,14,1,71,71,14,subset,random
262,beginner,9,9,10,won,12,0,71,71,12,subset,random
263,beginner,9,9,10,won,19,0,71,71,19,subset,random
264,beginner,9,9,10,won,21,1,71,71,21,subset,random
265,beginner,9,9,10,won,23,1,71,71,23,subset,random
266,beginner,9,9,10,won,18,0,71,71,18,subset,random
267,beginner,9,9,10,won,12,0,71,71,12,subset,random
268,beginner,9,9,10,won,20,0,71,71,20,subset,random
269,beginner,9,9,10,won,12,0,71,71,12,subset,random
270,beginner,9,9,10,won,22,0,71,71,22,subset,random
271,beginner,9,9,10,won,17,0,71,71,17,subset,random
272,beginner,9,9,10,lost,24,1,66,71,30,subset,random
273,beginner,9,9,10,won,16,0,71,71,16,subset,random
274,beginner,9,9,10,won,7,0,71,71,7,subset,random
275,beginner,9,9,10,won,26,0,71,71,26,subset,random
276,beginner,9,9,10,won,15,0,71,71,15,subset,random
277,beginner,9,9,10,won,20,0,71,71,20,subset,random
278,beginner,9,9,10,won,23,0,71,71,23,subset,random
279,beginner,9,9,10,won,23,0,71,71,23,subset,random
280,beginner,9,9,10,won,13,1,71,71,13,subset,random
281,beginner,9,9,10,won,12,0,71,71,12,subset,random
282,beginner,9,9,10,won,12,0,71,71,12,subset,random
283,beginner,9,9,10,won,18,0,71,71,18,subset,random
284,beginner,9,9,10,won,9,0,71,71,9,subset,random
285,beginner,9,9,10,won,20,0,71,71,20,subset,random
286,beginner,9,9,10,won,18,0,71,71,18,subset,random
287,beginner,9,9,10,won,12,0,71,71,12,subset,random
288,beginner,9,9,10,won,13,1,71,71,13,subset,random
289,beginner,9,9,10,won,19,0,71,71,19,subset,random
290,beginner,9,9,10,won,18,0,71,71,18,subset,random
291,beginner,9,9,10,won,14,0,71,71,14,subset,random
292,beginner,9,9,10,won,24,1,71,71,24,subset,random
293,beginner,9,9,10,won,13,0,71,71,13,subset,random
294,beginner,9,9,10,won,17,0,71,71,17,subset,random
295,beginner,9,9,10,won,7,0,71,71,7,subset,random
296,beginner,9,9,10,won,21,0,71,71,21,subset,random
297,beginner,9,9,10,won,14,0,71,71,14,subset,random
298,beginner,9,9,10,won,15,0,71,71,15,subset,random
299,beginner,9,9,10,won,21,0,71,71,21,subset,random
300,beginner,9,9,10,won,9,0,71,71,9,subset,random
301,intermediate,16,16,40,won,78,0,216,216,78,subset,random
302,intermediate,16,16,40,won,98,0,216,216,98,subset,random
303,intermediate,16,16,40,lost,59,1,215,216,61,subset,random
304,intermediate,16,16,40,lost,64,1,210,216,71,subset,random
305,intermediate,16,16,40,won,82,0,216,216,82,subset,random
306,intermediate,16,16,40,lost,4,3,15,216,206,subset,random
307,intermediate,16,16,40,won,74,1,216,216,74,subset,random
308,intermediate,16,16,40,won,82,1,216,216,82,subset,random
309,intermediate,16,16,40,lost,17,15,42,216,192,subset,random
310,intermediate,16,16,40,lost,3,2,17,216,203,subset,random
311,intermediate,16,16,40,lost,74,1,213,216,78,subset,random
312,intermediate,16,16,40,won,73,0,216,216,73,subset,random
313,intermediate,16,16,40,won,112,1,216,216,112,subset,random
314,intermediate,16,16,40,won,75,0,216,216,75,subset,random
315,intermediate,16,16,40,won,69,3,216,216,69,subset,random
316,intermediate,16,16,40,won,90,0,216,216,90,subset,random
317,intermediate,16,16,40,lost,99,1,216,216,100,subset,random
318,intermediate,16,16,40,lost,32,1,106,216,143,subset,random
319,intermediate,16,16,40,won,81,0,216,216,81,subset,random
320,intermediate,16,16,40,won,105,9,216,216,105,subset,random
321,intermediate,16,16,40,won,87,0,216,216,87,subset,random
322,intermediate,16,16,40,lost,61,1,215,216,63,subset,random
323,intermediate,16,16,40,won,78,0,216,216,78,subset,random
324,intermediate,16,16,40,lost,3,1,24,216,196,subset,random
325,intermediate,16,16,40,won,83,1,216,216,83,subset,random
326,intermediate,16,16,40,won,69,0,216,216,69,subset,random
327,intermediate,16,16,40,won,73,0,216,216,73,subset,random
328,intermediate,16,16,40,won,89,0,216,216,89,subset,random
329,intermediate,16,16,40,won,83,0,216,216,83,subset,random
330,intermediate,16,16,40,won,68,1,216,216,68,subset,random
331,intermediate,16,16,40,won,93,1,216,216,93,subset,random
332,intermediate,16,16,40,won,83,0,216,216,83,subset,random
333,intermediate,16,16,40,won,90,0,216,216,90,subset,random
334,intermediate,16,16,40,won,116,0,216,216,116,subset,random
335,intermediate,16,16,40,won,64,1,216,216,64,subset,random
336,intermediate,16,16,40,won,82,0,216,216,82,subset,random
337,intermediate,16,16,40,won,83,3,216,216,83,subset,random
338,intermediate,16,16,40,won,74,0,216,216,74,subset,random
339,intermediate,16,16,40,won,97,1,216,216,97,subset,random
340,intermediate,16,16,40,won,74,0,216,216,74,subset,random
341,intermediate,16,16,40,won,73,0,216,216,73,subset,random
342,intermediate,16,16,40,won,67,2,216,216,67,subset,random
343,intermediate,16,16,40,won,67,4,216,216,67,subset,random
344,intermediate,16,16,40,won,84,0,216,216,84,subset,random
345,intermediate,16,16,40,won,87,0,216,216,87,subset,random
346,intermediate,16,16,40,won,73,2,216,216,73,subset,random
347,intermediate,16,16,40,won,67,1,216,216,67,subset,random
348,intermediate,16,16,40,won,55,0,216,216,55,subset,random
349,intermediate,16,16,40,won,67,1,216,216,67,subset,random
350,intermediate,16,16,40,won,70,2,216,216,70,subset,random
351,intermediate,16,16,40,won,79,1,216,216,79,subset,random
352,intermediate,16,16,40,won,71,0,216,216,71,subset,random
353,intermediate,16,16,40,won,79,0,216,216,79,subset,random
354,intermediate,16,16,40,won,70,3,216,216,70,subset,random
355,intermediate,16,16,40,won,77,0,216,216,77,subset,random
356,intermediate,16,16,40,won,61,1,216,216,61,subset,random
357,intermediate,16,16,40,lost,77,1,215,216,79,subset,random
358,intermediate,16,16,40,won,87,2,216,216,87,subset,random
359,intermediate,16,16,40,won,88,0,216,216,88,subset,random
360,intermediate,16,16,40,won,91,0,216,216,91,subset,random
361,intermediate,16,16,40,lost,84,1,188,216,113,subset,random
362,intermediate,16,16,40,won,67,1,216,216,67,subset,random
363,intermediate,16,16,40,lost,73,1,215,216,75,subset,random
364,intermediate,16,16,40,lost,2,1,16,216,203,subset,random
365,intermediate,16,16,40,won,82,1,216,216,82,subset,random
366,intermediate,16,16,40,lost,89,2,216,216,90,subset,random
367,intermediate,16,16,40,lost,77,4,202,216,92,subset,random
368,intermediate,16,16,40,won,72,0,216,216,72,subset,random
369,intermediate,16,16,40,lost,69,1,202,216,84,subset,random
370,intermediate,16,16,40,lost,86,1,215,216,88,subset,random
371,intermediate,16,16,40,won,87,0,216,216,87,subset,random
372,intermediate,16,16,40,won,86,0,216,216,86,subset,random
373,intermediate,16,16,40,won,84,2,216,216,84,subset,random
374,intermediate,16,16,40,won,79,1,216,216,79,subset,random
375,intermediate,16,16,40,won,109,0,216,216,109,subset,random
376,intermediate,16,16,40,won,65,0,216,216,65,subset,random
377,intermediate,16,16,40,won,68,0,216,216,68,subset,random
378,intermediate,16,16,40,won,72,0,216,216,72,subset,random
379,intermediate,16,16,40,won,81,0,216,216,81,subset,random
380,intermediate,16,16,40,won,95,0,216,216,95,subset,random
381,intermediate,16,16,40,lost,14,5,36,216,195,subset,random
382,intermediate,16,16,40,won,65,0,216,216,65,subset,random
383,intermediate,16,16,40,won,81,1,216,216,81,subset,random
384,intermediate,16,16,40,won,95,0,216,216,95,subset,random
385,intermediate,16,16,40,lost,42,1,215,216,44,subset,random
386,intermediate,16,16,40,lost,71,1,216,216,72,subset,random
387,intermediate,16,16,40,lost,73,1,208,216,82,subset,random
388,intermediate,16,16,40,won,108,4,216,216,108,subset,random
389,intermediate,16,16,40,won,77,0,216,216,77,subset,random
390,intermediate,16,16,40,lost,81,2,214,216,84,subset,random
391,intermediate,16,16,40,lost,78,2,215,216,80,subset,random
392,intermediate,16,16,40,won,77,0,216,216,77,subset,random
393,intermediate,16,16,40,won,87,0,216,216,87,subset,random
394,intermediate,16,16,40,won,65,0,216,216,65,subset,random
395,intermediate,16,16,40,won,68,0,216,216,68,subset,random
396,intermediate,16,16,40,lost,61,1,171,216,107,subset,random
397,intermediate,16,16,40,won,85,0,216,216,85,subset,random
398,intermediate,16,16,40,won,72,0,216,216,72,subset,random
399,intermediate,16,16,40,won,93,1,216,216,93,subset,random
400,intermediate,16,16,40,won,96,0,216,216,96,subset,random
401,intermediate,16,16,40,won,92,0,216,216,92,subset,random
402,intermediate,16,16,40,won,57,0,216,216,57,subset,random
403,intermediate,16,16,40,won,65,1,216,216,65,subset,random
404,intermediate,16,16,40,won,69,0,216,216,69,subset,random
405,intermediate,16,16,40,won,90,0,216,216,90,subset,random
406,intermediate,16,16,40,won,74,0,216,216,74,subset,random
407,intermediate,16,16,40,lost,79,1,216,216,80,subset,random
408,intermediate,16,16,40,won,81,1,216,216,81,subset,random
409,intermediate,16,16,40,won,100,1,216,216,100,subset,random
410,intermediate,16,16,40,won,91,0,216,216,91,subset,random
411,intermediate,16,16,40,won,55,0,216,216,55,subset,random
412,intermediate,16,16,40,lost,79,5,216,216,80,subset,random
413,intermediate,16,16,40,won,78,1,216,216,78,subset,random
414,intermediate,16,16,40,won,74,2,216,216,74,subset,random
415,intermediate,16,16,40,won,74,0,216,216,74,subset,random
416,intermediate,16,16,40,lost,2,1,13,216,206,subset,random
417,intermediate,16,16,40,lost,4,3,18,216,203,subset,random
418,intermediate,16,16,40,won,99,0,216,216,99,subset,random
419,intermediate,16,16,40,won,94,0,216,216,94,subset,random
420,intermediate,16,16,40,won,67,2,216,216,67,subset,random
421,intermediate,16,16,40,lost,74,2,206,216,85,subset,random
422,intermediate,16,16,40,won,84,0,216,216,84,subset,random
423,intermediate,16,16,40,won,112,0,216,216,112,subset,random
424,intermediate,16,16,40,lost,79,2,203,216,93,subset,random
425,intermediate,16,16,40,lost,86,1,216,216,87,subset,random
426,intermediate,16,16,40,won,71,0,216,216,71,subset,random
427,intermediate,16,16,40,lost,72,1,215,216,74,subset,random
428,intermediate,16,16,40,won,75,5,216,216,75,subset,random
429,intermediate,16,16,40,won,80,0,216,216,80,subset,random
430,intermediate,16,16,40,won,86,0,216,216,86,subset,random
431,intermediate,16,16,40,won,73,0,216,216,73,subset,random
432,intermediate,16,16,40,won,77,0,216,216,77,subset,random
433,intermediate,16,16,40,won,83,0,216,216,83,subset,random
434,intermediate,16,16,40,won,87,0,216,216,87,subset,random
435,intermediate,16,16,40,won,85,0,216,216,85,subset,random
436,intermediate,16,16,40,won,74,0,216,216,74,subset,random
437,intermediate,16,16,40,won,70,0,216,216,70,subset,random
438,intermediate,16,16,40,won,92,0,216,216,92,subset,random
439,intermediate,16,16,40,won,92,0,216,216,92,subset,random
440,intermediate,16,16,40,lost,81,1,209,216,89,subset,random
441,intermediate,16,16,40,won,97,0,216,216,97,subset,random
442,intermediate,16,16,40,lost,74,1,182,216,109,subset,random
443,intermediate,16,16,40,lost,80,2,216,216,81,subset,random
444,intermediate,16,16,40,won,83,0,216,216,83,subset,random
445,intermediate,16,16,40,won,72,2,216,216,72,subset,random
446,intermediate,16,16,40,lost,108,2,216,216,109,subset,random
447,intermediate,16,16,40,won,82,0,216,216,82,subset,random
448,intermediate,16,16,40,lost,84,2,215,216,86,subset,random
449,intermediate,16,16,40,won,78,1,216,216,78,subset,random
450,intermediate,16,16,40,lost,13,1,79,216,151,subset,random
451,intermediate,16,16,40,won,83,0,216,216,83,subset,random
452,intermediate,16,16,40,lost,77,1,214,216,80,subset,random
453,intermediate,16,16,40,won,91,0,216,216,91,subset,random
454,intermediate,16,16,40,won,67,0,216,216,67,subset,random
455,intermediate,16,16,40,lost,77,1,216,216,78,subset,random
456,intermediate,16,16,40,won,92,0,216,216,92,subset,random
457,intermediate,16,16,40,won,82,0,216,216,82,subset,random
458,intermediate,16,16,40,won,64,0,216,216,64,subset,random
459,intermediate,16,16,40,lost,60,1,204,216,73,subset,random
460,intermediate,16,16,40,won,84,3,216,216,84,subset,random
461,intermediate,16,16,40,won,56,0,216,216,56,subset,random
462,intermediate,16,16,40,won,89,0,216,216,89,subset,random
463,intermediate,16,16,40,won,103,0,216,216,103,subset,random
464,intermediate,16,16,40,lost,72,2,211,216,78,subset,random
465,intermediate,16,16,40,lost,87,1,214,216,90,subset,random
466,intermediate,16,16,40,won,56,1,216,216,56,subset,random
467,intermediate,16,16,40,lost,85,1,216,216,86,subset,random
468,intermediate,16,16,40,won,84,0,216,216,84,subset,random
469,intermediate,16,16,40,lost,78,1,216,216,79,subset,random
470,intermediate,16,16,40,won,82,0,216,216,82,subset,random
471,intermediate,16,16,40,won,84,0,216,216,84,subset,random
472,intermediate,16,16,40,lost,72,1,215,216,74,subset,random
473,intermediate,16,16,40,won,115,3,216,216,115,subset,random
474,intermediate,16,16,40,won,83,0,216,216,83,subset,random
475,intermediate,16,16,40,won,89,0,216,216,89,subset,random
476,intermediate,16,16,40,lost,43,1,196,216,64,subset,random
477,intermediate,16,16,40,won,80,3,216,216,80,subset,random
478,intermediate,16,16,40,won,82,0,216,216,82,subset,random
479,intermediate,16,16,40,won,85,1,216,216,85,subset,random
480,intermediate,16,16,40,won,88,0,216,216,88,subset,random
481,intermediate,16,16,40,won,72,1,216,216,72,subset,random
482,intermediate,16,16,40,lost,3,2,14,216,206,subset,random
483,intermediate,16,16,40,won,103,0,216,216,103,subset,random
484,intermediate,16,16,40,won,81,4,216,216,81,subset,random
485,intermediate,16,16,40,won,81,0,216,216,81,subset,random
486,intermediate,16,16,40,lost,72,2,212,216,77,subset,random
487,intermediate,16,16,40,lost,56,2,214,216,59,subset,random
488,intermediate,16,16,40,won,83,0,216,216,83,subset,random
489,intermediate,16,16,40,lost,2,1,16,216,203,subset,random
490,intermediate,16,16,40,lost,56,3,201,216,72,subset,random
491,intermediate,16,16,40,won,77,0,216,216,77,subset,random
492,intermediate,16,16,40,won,101,0,216,216,101,subset,random
493,intermediate,16,16,40,won,82,0,216,216,82,subset,random
494,intermediate,16,16,40,won,59,0,216,216,59,subset,random
495,intermediate,16,16,40,won,99,0,216,216,99,subset,random
496,intermediate,16,16,40,lost,74,1,210,216,81,subset,random
497,intermediate,16,16,40,won,84,0,216,216,84,subset,random
498,intermediate,16,16,40,lost,23,1,97,216,143,subset,random
499,intermediate,16,16,40,won,93,2,216,216,93,subset,random
500,intermediate,16,16,40,won,77,3,216,216,77,subset,random
501,intermediate,16,16,40,won,87,0,216,216,87,subset,random
502,intermediate,16,16,40,won,76,1,216,216,76,subset,random
503,intermediate,16,16,40,won,83,3,216,216,83,subset,random
